filename,width,height,class,xmin,ymin,xmax,ymax
20220517_170553.jpg,640,480,kertas,204,38,615,353
20220517_170556.jpg,360,480,kertas,34,134,286,429
20220517_170601.jpg,360,480,kertas,23,74,262,399
20220517_170605.jpg,360,480,kertas,1,76,351,391
20220517_170612.jpg,360,480,kertas,96,57,348,376
20220517_170616.jpg,360,480,kertas,37,146,345,373
20220517_170619.jpg,360,480,kertas,18,149,324,377
20220517_170623.jpg,360,480,kertas,36,94,360,393
20220517_170641.jpg,360,480,kertas,95,212,248,417
20220517_170645.jpg,360,480,kertas,50,128,291,454
20220517_170733.jpg,360,480,kertas,17,143,340,386
20220517_170747.jpg,360,480,kertas,7,120,360,470
20220517_170753.jpg,360,480,kertas,34,43,340,440
20220517_170754.jpg,360,480,kertas,37,25,335,471
20220517_170757.jpg,360,480,kertas,2,54,360,480
20220517_170809.jpg,360,480,kertas,118,162,329,428
20220517_170815.jpg,360,480,kertas,14,183,343,475
20220517_170836.jpg,360,480,kertas,5,210,360,458
20220517_170839.jpg,360,480,kertas,43,36,307,432
20220517_170841.jpg,640,480,kertas,50,70,596,480
20220517_170845.jpg,640,480,kertas,60,97,554,480
20220517_170847.jpg,640,480,kertas,74,73,556,455
20220517_170850.jpg,640,480,kertas,45,25,638,437
20220517_170900.jpg,640,480,kertas,40,44,563,445
20220517_170913.jpg,640,480,kertas,84,21,419,456
20220517_170917.jpg,640,480,kertas,5,32,431,477
20220517_170923.jpg,360,480,kertas,9,143,327,460
20220517_170926.jpg,360,480,kertas,30,133,321,372
20220517_171109.jpg,360,480,plastik,12,167,300,413
20220517_171111.jpg,360,480,plastik,14,163,312,406
20220517_171116.jpg,360,480,plastik,12,153,335,438
20220517_171128.jpg,360,480,plastik,43,159,351,446
20220517_171134.jpg,360,480,plastik,23,122,346,430
20220517_171138.jpg,360,480,plastik,31,127,346,330
20220517_171143.jpg,360,480,plastik,79,135,348,330
20220517_171147.jpg,360,480,plastik,44,138,323,400
20220517_171152.jpg,360,480,plastik,51,175,280,359
20220517_171155.jpg,360,480,plastik,37,98,291,344
20220517_171246.jpg,360,480,plastik,27,118,331,416
20220517_171251.jpg,360,480,plastik,63,122,354,421
20220517_171253.jpg,360,480,plastik,51,149,318,400
20220517_171255.jpg,360,480,plastik,26,155,270,363
20220517_171303.jpg,360,480,plastik,102,202,270,393
20220517_171308.jpg,360,480,plastik,90,179,322,403
20220517_171318.jpg,360,480,plastik,54,201,288,391
20220517_171322.jpg,360,480,plastik,71,157,330,431
20220517_171611.jpg,360,480,plastik,74,100,230,441
20220517_171616.jpg,360,480,plastik,23,176,334,353
20220517_171620.jpg,360,480,plastik,49,164,338,417
20220517_171627.jpg,360,480,plastik,38,149,332,328
20220517_171632.jpg,360,480,plastik,30,150,327,355
20220517_171635.jpg,360,480,plastik,49,110,342,370
20220517_171639.jpg,360,480,plastik,76,66,312,373
20220517_171644.jpg,360,480,plastik,103,104,265,415
20220517_171647.jpg,360,480,plastik,92,105,251,412
20220517_171705.jpg,360,480,plastik,91,143,249,425
20220517_171708.jpg,360,480,plastik,80,127,320,440
20220517_171713.jpg,360,480,plastik,51,140,273,437
20220517_171719.jpg,360,480,plastik,38,198,323,407
20220517_171723.jpg,360,480,plastik,56,147,328,449
20220517_171729.jpg,360,480,plastik,48,193,343,409
20220517_171739.jpg,360,480,plastik,33,87,300,438
20220517_171931.jpg,360,480,kardus,2,58,360,338
20220517_171959.jpg,360,480,kardus,5,32,360,405
20220517_172012.jpg,360,480,kardus,10,161,353,454
20220517_172017.jpg,360,480,kardus,10,58,349,418
20220517_172029.jpg,360,480,kardus,31,92,338,408
20220517_172034.jpg,360,480,kardus,10,75,329,342
20220517_172056.jpg,360,480,kardus,23,49,360,380
20220517_172104.jpg,360,480,kardus,44,59,335,353
20220517_172113.jpg,360,480,kardus,46,131,306,388
20220517_172120.jpg,360,480,kardus,42,116,312,347
20220517_172127.jpg,360,480,kardus,22,106,336,412
20220517_172128.jpg,360,480,kardus,39,109,340,405
20220517_172131.jpg,360,480,kardus,66,109,326,377
20220517_172133.jpg,360,480,kardus,62,113,320,383
20220517_172140.jpg,360,480,kardus,38,57,322,363
20220517_172200.jpg,360,480,kardus,24,133,351,460
20220517_172400.jpg,360,480,kaleng,113,129,217,327
20220517_172404.jpg,360,480,kaleng,100,123,203,308
20220517_172411.jpg,360,480,kaleng,112,159,217,355
20220517_172423.jpg,360,480,kaleng,95,170,233,405
20220517_172427.jpg,360,480,kaleng,54,140,191,372
20220517_172430.jpg,360,480,kaleng,137,128,257,352
20220517_172435.jpg,360,480,kaleng,109,163,228,355
20220517_172437.jpg,360,480,kaleng,112,158,217,357
20220517_172444.jpg,640,480,kaleng,111,166,434,326
20220517_172451.jpg,360,480,kaleng,143,176,309,333
20220517_172459.jpg,360,480,kaleng,129,107,280,320
20220517_172503.jpg,360,480,kaleng,118,136,253,299
20220517_172521.jpg,360,480,kaleng,104,149,213,335
20220517_172524.jpg,360,480,kaleng,136,145,232,326
20220517_172544.jpg,360,480,kaleng,154,187,264,380
20220517_172559.jpg,360,480,kaleng,124,112,244,339
20220517_172727.jpg,360,480,kaleng,110,89,235,365
20220517_172736.jpg,360,480,kaleng,85,60,220,354
20220517_172738.jpg,360,480,kaleng,174,96,263,314
20220517_172748.jpg,360,480,kaleng,133,151,222,330
20220517_172751.jpg,360,480,kaleng,74,203,305,295
20220517_172754.jpg,360,480,kaleng,70,227,296,309
20220517_172805.jpg,360,480,kaleng,135,145,244,358
20220517_172821.jpg,360,480,kaleng,98,180,233,342
20220517_172823.jpg,360,480,kaleng,127,160,239,353
20220517_172826.jpg,360,480,kaleng,141,145,229,340
20220517_172828.jpg,360,480,kaleng,96,158,291,372
20220517_172831.jpg,360,480,kaleng,126,104,221,298
20220517_172837.jpg,360,480,kaleng,151,166,241,363
20220517_172845.jpg,360,480,kaleng,126,134,206,360
20220519_183358.jpg,360,480,karet,158,213,236,316
20220519_183416.jpg,360,480,karet,210,106,273,158
20220519_183418.jpg,360,480,karet,87,127,146,178
20220519_183420.jpg,360,480,karet,212,328,284,390
20220519_183420.jpg,360,480,karet,34,118,97,168
20220519_183422.jpg,360,480,karet,272,187,319,229
20220519_183422.jpg,360,480,karet,78,104,127,146
20220519_183427.jpg,360,480,karet,202,143,247,194
20220519_183427.jpg,360,480,karet,93,344,140,397
20220519_183430.jpg,360,480,karet,214,186,243,217
20220519_183430.jpg,360,480,karet,81,229,113,263
20220519_183434.jpg,360,480,karet,90,195,122,225
20220519_183434.jpg,360,480,karet,214,259,252,289
20220519_183538.jpg,360,480,karet,164,173,209,211
20220519_183538.jpg,360,480,karet,83,218,125,258
20220519_183540.jpg,360,480,karet,179,201,218,240
20220519_183540.jpg,360,480,karet,123,122,164,164
20220519_183543.jpg,360,480,karet,203,207,238,239
20220519_183543.jpg,360,480,karet,133,251,171,286
20220519_183550.jpg,640,480,karet,310,244,356,295
20220519_183551.jpg,640,480,karet,421,340,462,389
20220519_183552.jpg,640,480,karet,311,157,405,262
20220519_183553.jpg,640,480,karet,221,157,358,311
20220519_183556.jpg,640,480,karet,478,59,539,129
20220519_183557.jpg,640,480,karet,304,75,360,137
20220519_183558.jpg,640,480,karet,66,58,135,125
20220519_183600.jpg,640,480,karet,81,231,147,294
20220519_183600.jpg,640,480,karet,618,121,640,169
20220519_183601.jpg,640,480,karet,280,231,337,295
20220519_183602.jpg,640,480,karet,281,228,338,289
20220519_183603.jpg,640,480,karet,76,206,143,270
20220519_183603.jpg,640,480,karet,617,110,640,152
20220519_183604.jpg,640,480,karet,72,213,139,277
20220519_183604.jpg,640,480,karet,611,113,640,160
20220519_183605.jpg,640,480,karet,610,252,640,300
20220519_183605.jpg,640,480,karet,71,376,135,440
20220519_183607.jpg,640,480,karet,287,383,344,446
20220519_183608.jpg,640,480,karet,283,376,340,438
20220519_183611.jpg,640,480,karet,322,248,381,303
20220519_183612(0).jpg,640,480,karet,288,348,347,404
20220519_183612.jpg,640,480,karet,312,261,368,315
20220519_183614.jpg,640,480,karet,96,349,155,403
20220519_183615.jpg,640,480,karet,98,354,156,410
20220519_183618.jpg,360,480,karet,76,215,101,240
20220519_183618.jpg,360,480,karet,178,176,208,195
20220519_183701.jpg,360,480,karet,60,215,126,280
20220519_183701.jpg,360,480,karet,189,193,249,260
20220519_183702.jpg,360,480,karet,109,191,152,230
20220519_183702.jpg,360,480,karet,189,176,229,216
20220519_183706.jpg,360,480,karet,119,202,162,250
20220519_183711.jpg,360,480,karet,104,148,166,240
20220519_183712.jpg,360,480,karet,141,137,246,262
20220519_183713.jpg,360,480,karet,75,216,171,317
20220519_183715.jpg,360,480,karet,72,192,176,306
20220519_183719.jpg,360,480,karet,167,56,306,220
20220519_183721.jpg,360,480,karet,70,166,211,334
20220519_183732.jpg,360,480,karet,217,181,331,282
20220519_183732.jpg,360,480,karet,4,166,116,264
20220519_183734.jpg,360,480,karet,211,76,329,183
20220519_183734.jpg,360,480,karet,1,63,113,165
20220519_183737.jpg,360,480,karet,227,297,357,410
20220519_183737.jpg,360,480,karet,1,278,118,370
20220519_183803.jpg,360,480,karet,95,266,149,311
20220519_183803.jpg,360,480,karet,157,267,202,315
20220519_183803.jpg,360,480,karet,205,233,260,274
20220519_183803.jpg,360,480,karet,171,189,223,236
20220519_183803.jpg,360,480,karet,105,169,153,214
20220519_183803.jpg,360,480,karet,174,91,221,137
20220519_183806.jpg,360,480,karet,261,141,321,196
20220519_183806.jpg,360,480,karet,136,162,195,212
20220519_183806.jpg,360,480,karet,183,226,236,288
20220519_183806.jpg,360,480,karet,178,291,232,348
20220519_183806.jpg,360,480,karet,110,281,160,336
20220519_183806.jpg,360,480,karet,66,239,113,294
20220519_183808.jpg,360,480,karet,173,192,220,249
20220519_183818.jpg,360,480,karet,180,157,227,195
20220519_183818.jpg,360,480,karet,145,264,189,311
20220519_183834.jpg,360,480,karet,137,196,220,264
20220519_183842.jpg,360,480,karet,120,172,171,218
20220519_183843.jpg,360,480,karet,124,234,212,319
20220519_183851.jpg,360,480,karet,151,215,219,266
20220519_183852.jpg,360,480,karet,161,205,223,246
20220519_183853.jpg,360,480,karet,130,205,192,244
20220519_183854.jpg,360,480,karet,166,204,221,237
20220519_183856.jpg,360,480,karet,126,204,181,244
20220519_183857.jpg,360,480,karet,149,216,206,264
20220519_183858.jpg,360,480,karet,152,202,212,252
20220519_183903.jpg,360,480,karet,162,83,217,126
20220519_183903.jpg,360,480,karet,119,130,177,173
20220519_183904.jpg,360,480,karet,188,80,241,123
20220519_183904.jpg,360,480,karet,145,123,203,171
20220519_183906.jpg,360,480,karet,270,271,323,316
20220519_183906.jpg,360,480,karet,233,314,288,362
20220519_183907.jpg,360,480,karet,100,286,148,330
20220519_183907.jpg,360,480,karet,62,339,114,387
20220519_183908.jpg,360,480,karet,48,230,95,271
20220519_183908.jpg,360,480,karet,8,280,63,328
20220519_183912.jpg,360,480,karet,101,177,178,251
20220519_183922.jpg,360,480,karet,157,194,195,234
20220519_183939.jpg,360,480,karet,144,152,189,345
20220519_183940.jpg,360,480,karet,129,124,209,295
20220519_183941.jpg,360,480,karet,136,209,219,245
20220519_183942.jpg,360,480,karet,106,170,206,321
20220519_183943.jpg,360,480,karet,1,173,182,294
20220519_183945.jpg,360,480,karet,115,178,210,345
20220519_183947.jpg,360,480,karet,206,109,259,313
20220519_183948.jpg,360,480,karet,76,190,199,320
20220519_183956.jpg,360,480,karet,202,249,287,341
20220519_183956.jpg,360,480,karet,129,200,210,281
20220519_183956.jpg,360,480,karet,66,128,151,223
20220519_183959.jpg,360,480,karet,76,141,114,216
20220519_183959.jpg,360,480,karet,143,222,289,346
20220519_184000.jpg,360,480,karet,43,128,86,196
20220519_184000.jpg,360,480,karet,115,203,252,324
20220519_184001.jpg,360,480,karet,113,206,138,266
20220519_184001.jpg,360,480,karet,158,278,277,393
20220519_184002.jpg,360,480,karet,123,2,151,97
20220519_184002.jpg,360,480,karet,195,109,360,265
20220519_184003.jpg,360,480,karet,46,111,213,257
20220519_184012.jpg,360,480,karet,87,173,169,195
20220519_184012.jpg,360,480,karet,178,194,220,215
20220519_184013.jpg,360,480,karet,103,170,189,190
20220519_184013.jpg,360,480,karet,200,190,242,214
20220519_184017.jpg,360,480,karet,168,192,218,221
20220519_184017.jpg,360,480,karet,40,169,153,202
20220519_184018.jpg,360,480,karet,215,283,298,353
20220519_184018.jpg,360,480,karet,136,220,199,262
20220519_184018.jpg,360,480,karet,40,215,135,259
20220519_184019.jpg,360,480,karet,281,270,360,338
20220519_184019.jpg,360,480,karet,206,208,269,247
20220519_184019.jpg,360,480,karet,115,199,208,238
20220519_184023.jpg,360,480,karet,272,251,340,298
20220519_184023.jpg,360,480,karet,201,260,261,315
20220519_184023.jpg,360,480,karet,136,221,221,257
20220519_184025.jpg,360,480,karet,70,205,136,262
20220519_184025.jpg,360,480,karet,152,195,221,240
20220519_184025.jpg,360,480,karet,300,260,360,323
20220519_184028.jpg,360,480,karet,223,237,308,287
20220519_184028.jpg,360,480,karet,102,204,160,241
20220519_184028.jpg,360,480,karet,34,219,89,263
20220519_184031.jpg,360,480,karet,153,212,220,256
20220519_184031.jpg,360,480,karet,73,221,137,279
20220519_184032.jpg,360,480,karet,145,82,204,112
20220519_184032.jpg,360,480,karet,71,93,129,137
20220519_184033.jpg,360,480,karet,195,289,244,322
20220519_184033.jpg,360,480,karet,140,297,185,337
20220519_184034.jpg,360,480,karet,185,218,251,260
20220519_184034.jpg,360,480,karet,112,233,172,284
20220519_184039.jpg,360,480,karet,180,254,283,348
20220519_184039.jpg,360,480,karet,281,215,360,285
20220519_184039.jpg,360,480,karet,39,207,129,269
20220519_184059.jpg,360,480,karet,174,170,238,230
20220519_184103.jpg,360,480,karet,126,209,176,260
20220519_184103.jpg,360,480,karet,144,165,209,197
20220519_184104.jpg,360,480,karet,88,240,222,308
20220519_184104.jpg,360,480,karet,45,321,141,417
20220519_184106.jpg,360,480,karet,149,148,253,201
20220519_184106.jpg,360,480,karet,113,217,190,294
20220519_184108.jpg,360,480,karet,205,310,280,381
20220519_184108.jpg,360,480,karet,248,251,343,304
20220519_184111.jpg,360,480,karet,61,215,113,266
20220519_184111.jpg,360,480,karet,80,168,149,200
20220519_184116.jpg,640,360,karet,357,162,417,223
20220519_184116.jpg,640,360,karet,333,96,385,160
20220519_184117.jpg,640,360,karet,345,194,389,231
20220519_184117.jpg,640,360,karet,340,146,376,190
20220519_184123.jpg,270,480,botolplastik,216,48,270,316
20220519_184123.jpg,270,480,karet,108,249,137,270
20220519_184123.jpg,270,480,karet,113,106,135,125
20220519_184127.jpg,270,480,karet,103,186,160,252
20220519_184128.jpg,270,480,karet,105,173,190,284
20220519_184130.jpg,270,480,karet,103,170,173,261
20220519_184134.jpg,270,480,karet,70,325,157,410
20220519_184135(0).jpg,270,480,karet,204,221,270,290
20220519_184135.jpg,270,480,karet,1,205,77,283
20220519_184216(0).jpg,270,480,karet,87,169,213,252
20220519_184216.jpg,270,480,karet,85,185,212,270
20220519_184218.jpg,270,480,karet,132,189,205,282
20220519_184220.jpg,270,480,karet,97,210,166,297
20220519_184222.jpg,270,480,karet,189,107,270,224
20220519_184223.jpg,270,480,karet,123,131,207,236
20220519_184224.jpg,270,480,karet,49,35,156,149
20220519_184226.jpg,270,480,karet,102,185,209,302
20220519_184228.jpg,270,480,karet,81,283,185,387
20220520_141811.jpg,270,480,kaleng,139,166,200,288
20220520_141815.jpg,270,480,kaleng,19,1,100,151
20220520_141817.jpg,270,480,kaleng,15,167,88,295
20220520_141822.jpg,360,480,kaleng,132,334,198,468
20220520_141825.jpg,360,480,kaleng,222,301,294,426
20220520_141830.jpg,360,480,kaleng,243,176,317,290
20220520_141833.jpg,360,480,kaleng,79,153,152,305
20220520_141836.jpg,360,480,kaleng,160,316,229,467
20220520_141837.jpg,360,480,kaleng,254,323,327,478
20220520_141838.jpg,360,480,kaleng,251,321,321,470
20220520_141839.jpg,360,480,kaleng,132,218,197,364
20220520_141849.jpg,360,480,kaleng,118,181,249,320
20220520_141852.jpg,360,480,kaleng,229,259,360,408
20220520_141853.jpg,360,480,kaleng,1,234,125,389
20220520_141855.jpg,360,480,kaleng,92,266,222,411
20220520_141857.jpg,360,480,kaleng,71,161,213,414
20220520_141858.jpg,360,480,kaleng,86,121,244,387
20220520_141859.jpg,360,480,kaleng,52,174,238,417
20220520_141901.jpg,360,480,kaleng,91,88,187,267
20220520_141902.jpg,360,480,kaleng,73,68,197,270
20220520_141905.jpg,360,480,kaleng,175,224,281,418
20220520_141911.jpg,360,480,kaleng,125,126,214,326
20220520_142154.jpg,360,480,botolplastik,223,154,327,358
20220520_142154.jpg,360,480,botolplastik,1,318,93,480
20220520_142200.jpg,360,480,botolplastik,131,148,232,363
20220520_142213.jpg,360,480,botolplastik,145,85,276,367
20220520_142214.jpg,360,480,botolplastik,110,123,221,394
20220520_142220.jpg,360,480,botolplastik,81,33,213,417
20220520_142221.jpg,360,480,botolplastik,103,12,226,425
20220520_142227.jpg,360,480,botolplastik,113,142,137,199
20220520_142229(0).jpg,360,480,botolplastik,182,144,203,198
20220520_142229.jpg,360,480,botolplastik,109,160,131,214
20220520_142231.jpg,360,480,botolplastik,283,148,304,205
20220520_142233.jpg,360,480,botolplastik,186,305,205,360
20220520_142233.jpg,360,480,botolplastik,248,10,268,66
20220520_142237.jpg,360,480,botolplastik,200,60,217,123
20220520_142239.jpg,360,480,botolplastik,186,382,213,445
20220520_142240.jpg,360,480,botolplastik,274,372,304,433
20220520_142241.jpg,360,480,botolplastik,60,372,103,429
20220520_142305.jpg,360,480,botolplastik,166,74,224,223
20220520_142305.jpg,360,480,botolplastik,289,1,352,121
20220520_142306.jpg,360,480,botolplastik,254,75,316,222
20220520_142306.jpg,360,480,botolplastik,113,176,180,336
20220520_142326.jpg,360,480,botolplastik,257,38,284,123
20220520_142330.jpg,360,480,botolplastik,93,265,120,339
20220520_142331.jpg,360,480,botolplastik,231,200,260,284
20220520_142332.jpg,360,480,botolplastik,146,134,181,236
20220520_142352.jpg,360,480,botolplastik,174,223,208,297
20220520_142354.jpg,360,480,botolplastik,186,197,256,307
20220520_142356.jpg,360,480,botolplastik,113,188,174,294
20220520_142404.jpg,360,480,botolplastik,126,126,223,370
20220520_142405.jpg,360,480,botolplastik,128,40,222,338
20220520_142406.jpg,360,480,botolplastik,170,41,309,427
20220520_142408.jpg,360,480,botolplastik,81,47,188,334
20220520_142408.jpg,360,480,botolplastik,52,4,74,57
20220520_142410.jpg,360,480,botolplastik,80,95,182,369
20220520_142410.jpg,360,480,botolplastik,63,42,87,88
20220520_142418.jpg,360,480,botolplastik,234,101,302,301
20220520_142419.jpg,360,480,botolplastik,167,49,271,332
20220520_142424.jpg,360,480,botolplastik,141,114,266,394
20220520_142426.jpg,360,480,botolplastik,72,106,184,361
20220520_142429.jpg,360,480,botolplastik,194,148,328,423
20220520_142439.jpg,360,480,botolplastik,64,193,360,365
20220520_142441.jpg,360,480,botolplastik,16,187,294,358
20220520_142442.jpg,360,480,botolplastik,14,83,314,251
20220520_142443.jpg,360,480,botolplastik,92,289,347,434
20220520_142444.jpg,360,480,botolplastik,133,255,360,390
20220520_142446.jpg,360,480,botolplastik,1,211,232,390
20220520_142510.jpg,360,480,botolplastik,102,213,295,279
20220520_142511.jpg,360,480,botolplastik,1,223,175,283
20220520_142524.jpg,360,480,botolplastik,143,145,207,293
20220520_142539.jpg,360,480,botolplastik,207,184,218,217
20220520_142540.jpg,360,480,botolplastik,193,195,204,227
20220520_142542.jpg,360,480,botolplastik,217,225,230,259
20220520_142544(0).jpg,360,480,botolplastik,137,206,158,250
20220520_142544.jpg,360,480,botolplastik,147,216,165,256
20220520_142546.jpg,360,480,botolplastik,257,250,283,293
20220520_142547(0).jpg,360,480,botolplastik,167,283,188,325
20220520_142548.jpg,360,480,botolplastik,105,276,133,318
20220520_142549.jpg,360,480,botolplastik,69,268,102,306
20220520_142825.jpg,360,480,botolplastik,266,177,294,261
